Profile Name,Source,Navigation Level,Referrer Url,Webpage Url,Click Utc Ts
Ana Cecília,tvui,playback,,,2023-01-11 00:12:28
Ana Cecília,tvui,movieDetails,,,2023-01-11 00:12:28
Ana Cecília,tvui,postPlay,,,2023-01-10 23:20:20
Ana Cecília,tvui,playback,,,2023-01-10 23:20:20
Ana Cecília,tvui,playback,,,2023-01-10 23:20:17
Ana Cecília,tvui,postPlay,,,2023-01-10 23:20:17
Ana Cecília,tvui,postPlay,,,2023-01-10 22:24:18
Ana Cecília,tvui,playback,,,2023-01-10 22:24:18
Ana Cecília,tvui,playback,,,2023-01-10 22:24:11
Ana Cecília,tvui,postPlay,,,2023-01-10 22:24:11
Ana Cecília,tvui,movieDetails,,,2023-01-10 21:26:30
Ana Cecília,tvui,playback,,,2023-01-10 21:26:30
Ana Cecília,tvui,browseTitles,,,2023-01-10 21:26:24
Ana Cecília,tvui,movieDetails,,,2023-01-10 21:26:24
Ana Cecília,tvui,profilesGate,,,2023-01-10 21:26:16
Ana Cecília,tvui,browseTitles,,,2023-01-10 21:26:16
Ana Cecília,tvui,movieDetails,,,2023-01-10 16:33:57
Ana Cecília,tvui,playback,,,2023-01-10 16:33:57
Ana Cecília,tvui,playback,,,2023-01-10 16:27:20
Ana Cecília,tvui,postPlay,,,2023-01-10 16:27:20
Ana Cecília,tvui,postPlay,,,2023-01-10 16:27:15
Ana Cecília,tvui,playback,,,2023-01-10 16:27:15
Ana Cecília,tvui,playback,,,2023-01-10 16:06:04
Ana Cecília,tvui,postPlay,,,2023-01-10 16:06:04
Ana Cecília,tvui,playback,,,2023-01-10 16:06:00
Ana Cecília,tvui,postPlay,,,2023-01-10 16:06:00
Ana Cecília,tvui,postPlay,,,2023-01-10 15:44:39
Ana Cecília,tvui,playback,,,2023-01-10 15:44:39
Ana Cecília,tvui,playback,,,2023-01-10 15:44:34
Ana Cecília,tvui,postPlay,,,2023-01-10 15:44:34
Ana Cecília,tvui,movieDetails,,,2023-01-10 15:25:48
Ana Cecília,tvui,playback,,,2023-01-10 15:25:48
Ana Cecília,tvui,screenSaver,,,2023-01-10 10:12:57
Ana Cecília,tvui,screenSaver,,,2023-01-10 10:12:57
Ana Cecília,tvui,profilesGate,,,2023-01-10 10:12:57
Ana Cecília,tvui,movieDetails,,,2023-01-10 08:37:26
Ana Cecília,tvui,screenSaver,,,2023-01-10 08:37:26
Ana Cecília,tvui,postPlay,,,2023-01-10 08:32:30
Ana Cecília,tvui,movieDetails,,,2023-01-10 08:32:30
Ana Cecília,tvui,playback,,,2023-01-10 08:32:29
Ana Cecília,tvui,postPlay,,,2023-01-10 08:32:29
Ana Cecília,tvui,postPlay,,,2023-01-10 07:50:34
Ana Cecília,tvui,playback,,,2023-01-10 07:50:34
Ana Cecília,tvui,playback,,,2023-01-10 07:50:27
Ana Cecília,tvui,postPlay,,,2023-01-10 07:50:27
Ana Cecília,tvui,postPlay,,,2023-01-10 07:09:28
Ana Cecília,tvui,playback,,,2023-01-10 07:09:28
Ana Cecília,tvui,playback,,,2023-01-10 07:09:21
Ana Cecília,tvui,postPlay,,,2023-01-10 07:09:21
Ana Cecília,tvui,playback,,,2023-01-10 07:00:45
Ana Cecília,tvui,movieDetails,,,2023-01-10 07:00:45
Ana Cecília,tvui,playback,,,2023-01-10 06:27:06
Ana Cecília,tvui,postPlay,,,2023-01-10 06:27:06
Ana Cecília,tvui,playback,,,2023-01-10 06:26:59
Ana Cecília,tvui,postPlay,,,2023-01-10 06:26:59
Ana Cecília,tvui,movieDetails,,,2023-01-10 06:00:27
Ana Cecília,tvui,playback,,,2023-01-10 06:00:27
Ana Cecília,tvui,movieDetails,,,2023-01-10 06:00:25
Ana Cecília,tvui,browseTitles,,,2023-01-10 06:00:25
Ana Cecília,tvui,browseTitles,,,2023-01-10 06:00:24
Ana Cecília,tvui,movieDetails,,,2023-01-10 06:00:24
Ana Cecília,tvui,browseTitles,,,2023-01-10 06:00:21
Ana Cecília,tvui,movieDetails,,,2023-01-10 06:00:21
Ana Cecília,tvui,profilesGate,,,2023-01-10 06:00:15
Ana Cecília,tvui,browseTitles,,,2023-01-10 06:00:15
Ana Cecília,tvui,profilesGate,,,2023-01-10 06:00:10
Ana Cecília,tvui,postPlay,,,2023-01-10 05:46:29
Ana Cecília,tvui,playback,,,2023-01-10 05:46:29
Ana Cecília,tvui,playback,,,2023-01-10 05:46:25
Ana Cecília,tvui,postPlay,,,2023-01-10 05:46:25
Ana Cecília,tvui,movieDetails,,,2023-01-10 05:05:12
Ana Cecília,tvui,playback,,,2023-01-10 05:05:12
Ana Cecília,tvui,browseTitles,,,2023-01-10 05:05:07
Ana Cecília,tvui,movieDetails,,,2023-01-10 05:05:07
Ana Cecília,tvui,profilesGate,,,2023-01-10 05:04:56
Ana Cecília,tvui,browseTitles,,,2023-01-10 05:04:56
Ana Cecília,tvui,playback,,,2023-01-10 05:02:31
Ana Cecília,tvui,movieDetails,,,2023-01-10 05:02:31
Ana Cecília,tvui,postPlay,,,2023-01-10 05:00:53
Ana Cecília,tvui,playback,,,2023-01-10 05:00:53
Ana Cecília,tvui,playback,,,2023-01-10 05:00:47
Ana Cecília,tvui,postPlay,,,2023-01-10 05:00:47
Ana Cecília,tvui,movieDetails,,,2023-01-10 04:41:31
Ana Cecília,tvui,screenSaver,,,2023-01-10 04:41:31
Ana Cecília,tvui,postPlay,,,2023-01-10 04:32:20
Ana Cecília,tvui,screenSaver,,,2023-01-10 04:32:20
Ana Cecília,tvui,postPlay,,,2023-01-10 04:22:57
Ana Cecília,tvui,playback,,,2023-01-10 04:22:57
Ana Cecília,tvui,postPlay,,,2023-01-10 04:20:07
Ana Cecília,tvui,playback,,,2023-01-10 04:20:07
Ana Cecília,tvui,playback,,,2023-01-10 04:20:02
Ana Cecília,tvui,postPlay,,,2023-01-10 04:20:02
Ana Cecília,tvui,postPlay,,,2023-01-10 03:38:38
Ana Cecília,tvui,playback,,,2023-01-10 03:38:38
Ana Cecília,tvui,playback,,,2023-01-10 03:38:34
Ana Cecília,tvui,postPlay,,,2023-01-10 03:38:34
Ana Cecília,tvui,movieDetails,,,2023-01-10 03:14:30
Ana Cecília,tvui,playback,,,2023-01-10 03:14:30
Ana Cecília,tvui,browseTitles,,,2023-01-10 03:14:23
Ana Cecília,tvui,movieDetails,,,2023-01-10 03:14:23
Ana Cecília,tvui,profilesGate,,,2023-01-10 03:13:45
Ana Cecília,tvui,browseTitles,,,2023-01-10 03:13:45
Ana Cecília,tvui,movieDetails,,,2023-01-10 02:59:25
Ana Cecília,tvui,playback,,,2023-01-10 02:59:25
Ana Cecília,tvui,browseTitles,,,2023-01-10 02:59:23
Ana Cecília,tvui,movieDetails,,,2023-01-10 02:59:23
Ana Cecília,tvui,profilesGate,,,2023-01-10 02:58:40
Ana Cecília,tvui,browseTitles,,,2023-01-10 02:58:40
Ana Cecília,tvui,profilesGate,,,2023-01-10 02:58:40
Ana Cecília,tvui,movieDetails,,,2023-01-10 02:56:43
Ana Cecília,tvui,browseTitles,,,2023-01-10 02:56:43
Ana Cecília,tvui,playback,,,2023-01-10 02:29:27
Ana Cecília,tvui,movieDetails,,,2023-01-10 02:29:27
Ana Cecília,tvui,playback,,,2023-01-10 02:26:06
Ana Cecília,tvui,postPlay,,,2023-01-10 02:26:06
Ana Cecília,tvui,playback,,,2023-01-10 02:26:02
Ana Cecília,tvui,postPlay,,,2023-01-10 02:26:02
Ana Cecília,tvui,postPlay,,,2023-01-10 02:04:58
Ana Cecília,tvui,playback,,,2023-01-10 02:04:58
Ana Cecília,tvui,postPlay,,,2023-01-10 02:04:54
Ana Cecília,tvui,playback,,,2023-01-10 02:04:54
Ana Cecília,tvui,postPlay,,,2023-01-10 01:43:27
Ana Cecília,tvui,playback,,,2023-01-10 01:43:27
Ana Cecília,tvui,postPlay,,,2023-01-10 01:43:22
Ana Cecília,tvui,playback,,,2023-01-10 01:43:22
Ana Cecília,tvui,playback,,,2023-01-10 01:42:50
Ana Cecília,tvui,movieDetails,,,2023-01-10 01:42:50
Ana Cecília,tvui,movieDetails,,,2023-01-10 01:42:48
Ana Cecília,tvui,search,,,2023-01-10 01:42:48
Ana Cecília,tvui,browseTitles,,,2023-01-10 01:42:38
Ana Cecília,tvui,search,,,2023-01-10 01:42:38
Ana Cecília,tvui,movieDetails,,,2023-01-10 01:42:36
Ana Cecília,tvui,browseTitles,,,2023-01-10 01:42:36
Ana Cecília,tvui,movieDetails,,,2023-01-10 01:42:34
Ana Cecília,tvui,browseTitles,,,2023-01-10 01:42:34
Ana Cecília,tvui,browseTitles,,,2023-01-10 01:42:20
Ana Cecília,tvui,screenSaver,,,2023-01-08 14:05:59
Ana Cecília,tvui,screenSaver,,,2023-01-08 14:05:59
Ana Cecília,tvui,profilesGate,,,2023-01-08 14:05:59
Ana Cecília,tvui,postPlay,,,2023-01-08 07:48:30
Ana Cecília,tvui,screenSaver,,,2023-01-08 07:48:30
Ana Cecília,tvui,playback,,,2023-01-08 07:39:08
Ana Cecília,tvui,postPlay,,,2023-01-08 07:39:08
Ana Cecília,tvui,movieDetails,,,2023-01-08 05:45:23
Ana Cecília,tvui,playback,,,2023-01-08 05:45:23
Ana Cecília,tvui,browseTitles,,,2023-01-08 05:45:11
Ana Cecília,tvui,movieDetails,,,2023-01-08 05:45:11
Ana Cecília,tvui,profilesGate,,,2023-01-08 05:41:21
Ana Cecília,tvui,browseTitles,,,2023-01-08 05:41:21
Ana Cecília,tvui,movieDetails,,,2023-01-07 16:09:26
Ana Cecília,tvui,browseTitles,,,2023-01-07 16:09:26
Ana Cecília,tvui,postPlay,,,2023-01-07 16:09:23
Ana Cecília,tvui,movieDetails,,,2023-01-07 16:09:23
Ana Cecília,tvui,playback,,,2023-01-07 16:04:58
Ana Cecília,tvui,postPlay,,,2023-01-07 16:04:58
Ana Cecília,tvui,movieDetails,,,2023-01-07 14:04:56
Ana Cecília,tvui,playback,,,2023-01-07 14:04:56
Ana Cecília,tvui,browseTitles,,,2023-01-07 14:04:40
Ana Cecília,tvui,movieDetails,,,2023-01-07 14:04:40
Ana Cecília,tvui,profilesGate,,,2023-01-07 14:04:22
Ana Cecília,tvui,browseTitles,,,2023-01-07 14:04:22
Ana Cecília,tvui,movieDetails,,,2023-01-07 07:25:17
Ana Cecília,tvui,playback,,,2023-01-07 07:25:17
Ana Cecília,tvui,movieDetails,,,2023-01-07 07:24:45
Ana Cecília,tvui,browseTitles,,,2023-01-07 07:24:45
Ana Cecília,tvui,movieDetails,,,2023-01-07 07:22:45
Ana Cecília,tvui,browseTitles,,,2023-01-07 07:22:45
Ana Cecília,tvui,playback,,,2023-01-07 07:22:10
Ana Cecília,tvui,movieDetails,,,2023-01-07 07:22:10
Ana Cecília,tvui,postPlay,,,2023-01-07 06:17:36
Ana Cecília,tvui,playback,,,2023-01-07 06:17:36
Ana Cecília,tvui,playback,,,2023-01-07 06:17:29
Ana Cecília,tvui,postPlay,,,2023-01-07 06:17:29
Ana Cecília,tvui,postPlay,,,2023-01-07 05:56:00
Ana Cecília,tvui,playback,,,2023-01-07 05:56:00
Ana Cecília,tvui,playback,,,2023-01-07 05:55:53
Ana Cecília,tvui,postPlay,,,2023-01-07 05:55:53
Ana Cecília,tvui,postPlay,,,2023-01-07 05:33:57
Ana Cecília,tvui,playback,,,2023-01-07 05:33:57
Ana Cecília,tvui,playback,,,2023-01-07 05:33:50
Ana Cecília,tvui,postPlay,,,2023-01-07 05:33:50
Ana Cecília,tvui,playback,,,2023-01-07 05:12:01
Ana Cecília,tvui,movieDetails,,,2023-01-07 05:12:01
Ana Cecília,tvui,playback,,,2023-01-07 05:11:51
Ana Cecília,tvui,movieDetails,,,2023-01-07 05:11:51
Ana Cecília,tvui,playback,,,2023-01-07 03:18:40
Ana Cecília,tvui,postPlay,,,2023-01-07 03:18:40
Ana Cecília,tvui,playback,,,2023-01-07 03:18:32
Ana Cecília,tvui,postPlay,,,2023-01-07 03:18:32
Ana Cecília,tvui,postPlay,,,2023-01-07 02:56:51
Ana Cecília,tvui,playback,,,2023-01-07 02:56:51
Ana Cecília,tvui,playback,,,2023-01-07 02:56:43
Ana Cecília,tvui,postPlay,,,2023-01-07 02:56:43
Ana Cecília,tvui,postPlay,,,2023-01-07 02:35:13
Ana Cecília,tvui,playback,,,2023-01-07 02:35:13
Ana Cecília,tvui,playback,,,2023-01-07 02:35:08
Ana Cecília,tvui,postPlay,,,2023-01-07 02:35:08
Ana Cecília,tvui,movieDetails,,,2023-01-07 02:13:48
Ana Cecília,tvui,playback,,,2023-01-07 02:13:48
Ana Cecília,tvui,browseTitles,,,2023-01-07 02:13:38
Ana Cecília,tvui,movieDetails,,,2023-01-07 02:13:38
Ana Cecília,tvui,movieDetails,,,2023-01-07 02:13:29
Ana Cecília,tvui,browseTitles,,,2023-01-07 02:13:29
Ana Cecília,tvui,playback,,,2023-01-07 02:13:24
Ana Cecília,tvui,movieDetails,,,2023-01-07 02:13:24
Ana Cecília,tvui,movieDetails,,,2023-01-07 02:08:06
Ana Cecília,tvui,playback,,,2023-01-07 02:08:06
Ana Cecília,tvui,browseTitles,,,2023-01-07 02:07:34
Ana Cecília,tvui,movieDetails,,,2023-01-07 02:07:34
Ana Cecília,tvui,profilesGate,,,2023-01-07 02:06:50
Ana Cecília,tvui,browseTitles,,,2023-01-07 02:06:50
Ana Cecília,tvui,screenSaver,,,2023-01-06 08:12:11
Ana Cecília,tvui,profilesGate,,,2023-01-06 08:12:11
Ana Cecília,tvui,screenSaver,,,2023-01-06 08:12:10
Ana Cecília,tvui,postPlay,,,2023-01-06 07:14:40
Ana Cecília,tvui,screenSaver,,,2023-01-06 07:14:40
Ana Cecília,tvui,screenSaver,,,2023-01-06 07:09:41
Ana Cecília,tvui,postPlay,,,2023-01-06 07:09:41
Ana Cecília,tvui,postPlay,,,2023-01-06 07:06:16
Ana Cecília,tvui,screenSaver,,,2023-01-06 07:06:16
Ana Cecília,tvui,playback,,,2023-01-06 06:54:51
Ana Cecília,tvui,postPlay,,,2023-01-06 06:54:51
Ana Cecília,tvui,movieDetails,,,2023-01-06 05:32:07
Ana Cecília,tvui,playback,,,2023-01-06 05:32:07
Ana Cecília,tvui,postPlay,,,2023-01-06 05:31:15
Ana Cecília,tvui,movieDetails,,,2023-01-06 05:31:15
Ana Cecília,tvui,profilesGate,,,2023-01-06 05:31:08
Ana Cecília,tvui,postPlay,,,2023-01-06 05:31:08
Ana Cecília,tvui,screenSaver,,,2023-01-06 05:31:00
Ana Cecília,tvui,profilesGate,,,2023-01-06 05:31:00
Ana Cecília,tvui,profilesGate,,,2023-01-06 05:28:46
Ana Cecília,tvui,screenSaver,,,2023-01-06 05:28:46
Ana Cecília,tvui,screenSaver,,,2023-01-06 05:23:44
Ana Cecília,tvui,screenSaver,,,2023-01-06 05:23:44
Ana Cecília,tvui,profilesGate,,,2023-01-06 05:23:44
Ana Cecília,tvui,postPlay,,,2023-01-06 03:59:54
Ana Cecília,tvui,screenSaver,,,2023-01-06 03:59:54
Ana Cecília,tvui,playback,,,2023-01-06 03:49:55
Ana Cecília,tvui,postPlay,,,2023-01-06 03:49:55
Ana Cecília,tvui,movieDetails,,,2023-01-06 03:27:25
Ana Cecília,tvui,playback,,,2023-01-06 03:27:25
Ana Cecília,tvui,browseTitles,,,2023-01-06 03:27:10
Ana Cecília,tvui,movieDetails,,,2023-01-06 03:27:10
Ana Cecília,tvui,movieDetails,,,2023-01-06 03:26:56
Ana Cecília,tvui,browseTitles,,,2023-01-06 03:26:56
Ana Cecília,tvui,playback,,,2023-01-06 03:26:47
Ana Cecília,tvui,movieDetails,,,2023-01-06 03:26:47
Ana Cecília,tvui,postPlay,,,2023-01-06 02:50:28
Ana Cecília,tvui,playback,,,2023-01-06 02:50:28
Ana Cecília,tvui,playback,,,2023-01-06 02:50:19
Ana Cecília,tvui,postPlay,,,2023-01-06 02:50:19
Ana Cecília,tvui,postPlay,,,2023-01-06 02:28:10
Ana Cecília,tvui,playback,,,2023-01-06 02:28:10
Ana Cecília,tvui,playback,,,2023-01-06 02:28:03
Ana Cecília,tvui,postPlay,,,2023-01-06 02:28:03
Ana Cecília,tvui,playback,,,2023-01-06 02:05:43
Ana Cecília,tvui,postPlay,,,2023-01-06 02:05:43
Ana Cecília,tvui,playback,,,2023-01-06 02:05:35
Ana Cecília,tvui,postPlay,,,2023-01-06 02:05:35
Ana Cecília,tvui,postPlay,,,2023-01-06 01:43:22
Ana Cecília,tvui,playback,,,2023-01-06 01:43:22
Ana Cecília,tvui,playback,,,2023-01-06 01:43:14
Ana Cecília,tvui,postPlay,,,2023-01-06 01:43:14
Ana Cecília,tvui,postPlay,,,2023-01-06 01:20:59
Ana Cecília,tvui,playback,,,2023-01-06 01:20:59
Ana Cecília,tvui,playback,,,2023-01-06 01:20:51
Ana Cecília,tvui,postPlay,,,2023-01-06 01:20:51
Ana Cecília,tvui,movieDetails,,,2023-01-06 00:59:36
Ana Cecília,tvui,playback,,,2023-01-06 00:59:36
Ana Cecília,tvui,similarTitlesSelector,,,2023-01-06 00:59:30
Ana Cecília,tvui,movieDetails,,,2023-01-06 00:59:30
Ana Cecília,tvui,similarTitlesSelector,,,2023-01-06 00:58:56
Ana Cecília,tvui,movieDetails,,,2023-01-06 00:58:56
Ana Cecília,tvui,movieDetails,,,2023-01-06 00:58:55
Ana Cecília,tvui,movieDetails,,,2023-01-06 00:58:55
Ana Cecília,tvui,browseTitles,,,2023-01-06 00:58:45
Ana Cecília,tvui,movieDetails,,,2023-01-06 00:58:45
Ana Cecília,tvui,browseTitles,,,2023-01-06 00:54:50
Ana Cecília,tvui,movieDetails,,,2023-01-06 00:54:50
Ana Cecília,tvui,screenSaver,,,2023-01-06 00:54:47
Ana Cecília,tvui,movieDetails,,,2023-01-06 00:54:47
Ana Cecília,tvui,browseTitles,,,2023-01-06 00:45:55
Ana Cecília,tvui,profilesGate,,,2023-01-06 00:45:55
Ana Cecília,tvui,movieDetails,,,2023-01-06 00:45:50
Ana Cecília,tvui,browseTitles,,,2023-01-06 00:45:50
Ana Cecília,tvui,movieDetails,,,2023-01-06 00:45:39
Ana Cecília,tvui,screenSaver,,,2023-01-06 00:45:39
Ana Cecília,tvui,playback,,,2023-01-06 00:40:39
Ana Cecília,tvui,movieDetails,,,2023-01-06 00:40:39
Ana Cecília,tvui,movieDetails,,,2023-01-05 23:39:40
Ana Cecília,tvui,playback,,,2023-01-05 23:39:40
Ana Cecília,tvui,browseTitles,,,2023-01-05 23:39:31
Ana Cecília,tvui,movieDetails,,,2023-01-05 23:39:31
Ana Cecília,tvui,profilesGate,,,2023-01-05 23:36:39
Ana Cecília,tvui,browseTitles,,,2023-01-05 23:36:39
Ana Cecília,tvui,movieDetails,,,2023-01-05 16:23:27
Ana Cecília,tvui,postPlay,,,2023-01-05 16:23:27
Ana Cecília,tvui,playback,,,2023-01-05 16:23:22
Ana Cecília,tvui,postPlay,,,2023-01-05 16:23:22
Ana Cecília,tvui,postPlay,,,2023-01-05 16:02:14
Ana Cecília,tvui,playback,,,2023-01-05 16:02:14
Ana Cecília,tvui,postPlay,,,2023-01-05 16:02:09
Ana Cecília,tvui,playback,,,2023-01-05 16:02:09
Ana Cecília,tvui,movieDetails,,,2023-01-05 15:40:50
Ana Cecília,tvui,playback,,,2023-01-05 15:40:50
Ana Cecília,tvui,browseTitles,,,2023-01-05 15:40:48
Ana Cecília,tvui,movieDetails,,,2023-01-05 15:40:48
Ana Cecília,tvui,profilesGate,,,2023-01-05 15:40:27
Ana Cecília,tvui,browseTitles,,,2023-01-05 15:40:27
Ana Cecília,tvui,playback,,,2023-01-05 04:12:31
Ana Cecília,tvui,movieDetails,,,2023-01-05 04:12:31
Ana Cecília,tvui,movieDetails,,,2023-01-05 03:12:15
Ana Cecília,tvui,playback,,,2023-01-05 03:12:15
Ana Cecília,tvui,movieDetails,,,2023-01-05 03:12:13
Ana Cecília,tvui,browseTitles,,,2023-01-05 03:12:13
Ana Cecília,tvui,movieDetails,,,2023-01-05 03:12:00
Ana Cecília,tvui,browseTitles,,,2023-01-05 03:12:00
Ana Cecília,tvui,playback,,,2023-01-05 03:11:59
Ana Cecília,tvui,movieDetails,,,2023-01-05 03:11:59
Ana Cecília,tvui,postPlay,,,2023-01-05 03:01:24
Ana Cecília,tvui,playback,,,2023-01-05 03:01:24
Ana Cecília,tvui,playback,,,2023-01-05 03:01:23
Ana Cecília,tvui,postPlay,,,2023-01-05 03:01:23
Ana Cecília,tvui,movieDetails,,,2023-01-05 02:03:01
Ana Cecília,tvui,playback,,,2023-01-05 02:03:01
Ana Cecília,tvui,movieDetails,,,2023-01-05 02:01:41
Ana Cecília,tvui,browseTitles,,,2023-01-05 02:01:41
Ana Cecília,tvui,movieDetails,,,2023-01-05 02:00:48
Ana Cecília,tvui,browseTitles,,,2023-01-05 02:00:48
Ana Cecília,tvui,movieDetails,,,2023-01-05 02:00:47
Ana Cecília,tvui,browseTitles,,,2023-01-05 02:00:47
Ana Cecília,tvui,movieDetails,,,2023-01-05 01:59:06
Ana Cecília,tvui,browseTitles,,,2023-01-05 01:59:06
Ana Cecília,tvui,movieDetails,,,2023-01-05 01:00:52
Ana Cecília,tvui,screenSaver,,,2023-01-05 01:00:52
Ana Cecília,tvui,playback,,,2023-01-05 00:55:52
Ana Cecília,tvui,movieDetails,,,2023-01-05 00:55:52
Ana Cecília,tvui,postPlay,,,2023-01-04 23:55:31
Ana Cecília,tvui,playback,,,2023-01-04 23:55:31
Ana Cecília,tvui,playback,,,2023-01-04 23:55:23
Ana Cecília,tvui,postPlay,,,2023-01-04 23:55:23
Ana Cecília,tvui,playback,,,2023-01-04 23:10:30
Ana Cecília,tvui,postPlay,,,2023-01-04 23:10:30
Ana Cecília,tvui,playback,,,2023-01-04 23:10:23
Ana Cecília,tvui,postPlay,,,2023-01-04 23:10:23
Ana Cecília,tvui,postPlay,,,2023-01-04 22:21:00
Ana Cecília,tvui,playback,,,2023-01-04 22:21:00
Ana Cecília,tvui,playback,,,2023-01-04 22:20:52
Ana Cecília,tvui,postPlay,,,2023-01-04 22:20:52
Ana Cecília,tvui,episodesSelector,,,2023-01-04 21:45:04
Ana Cecília,tvui,playback,,,2023-01-04 21:45:04
Ana Cecília,tvui,movieDetails,,,2023-01-04 21:44:40
Ana Cecília,tvui,episodesSelector,,,2023-01-04 21:44:40
Ana Cecília,tvui,browseTitles,,,2023-01-04 21:44:29
Ana Cecília,tvui,movieDetails,,,2023-01-04 21:44:29
Ana Cecília,tvui,browseTitles,,,2023-01-04 21:42:34
Ana Cecília,tvui,profilesGate,,,2023-01-04 21:42:34
Ana Cecília,tvui,postPlay,,,2023-01-04 16:26:21
Ana Cecília,tvui,playback,,,2023-01-04 16:26:21
Ana Cecília,tvui,playback,,,2023-01-04 16:26:13
Ana Cecília,tvui,postPlay,,,2023-01-04 16:26:13
Ana Cecília,tvui,playback,,,2023-01-04 15:40:32
Ana Cecília,tvui,postPlay,,,2023-01-04 15:40:32
Ana Cecília,tvui,playback,,,2023-01-04 15:40:24
Ana Cecília,tvui,postPlay,,,2023-01-04 15:40:24
Ana Cecília,tvui,playback,,,2023-01-04 14:56:42
Ana Cecília,tvui,episodesSelector,,,2023-01-04 14:56:42
Ana Cecília,tvui,movieDetails,,,2023-01-04 14:56:35
Ana Cecília,tvui,episodesSelector,,,2023-01-04 14:56:35
Ana Cecília,tvui,playback,,,2023-01-04 14:56:22
Ana Cecília,tvui,movieDetails,,,2023-01-04 14:56:22
Ana Cecília,tvui,postPlay,,,2023-01-04 14:56:03
Ana Cecília,tvui,playback,,,2023-01-04 14:56:03
Ana Cecília,tvui,playback,,,2023-01-04 14:55:54
Ana Cecília,tvui,postPlay,,,2023-01-04 14:55:54
Ana Cecília,tvui,movieDetails,,,2023-01-04 14:55:00
Ana Cecília,tvui,playback,,,2023-01-04 14:55:00
Ana Cecília,tvui,browseTitles,,,2023-01-04 14:54:54
Ana Cecília,tvui,movieDetails,,,2023-01-04 14:54:54
Ana Cecília,tvui,profilesGate,,,2023-01-04 14:54:28
Ana Cecília,tvui,browseTitles,,,2023-01-04 14:54:28
Ana Cecília,tvui,playback,,,2023-01-04 09:37:42
Ana Cecília,tvui,movieDetails,,,2023-01-04 09:37:42
Ana Cecília,tvui,postPlay,,,2023-01-04 09:20:59
Ana Cecília,tvui,playback,,,2023-01-04 09:20:59
Ana Cecília,tvui,playback,,,2023-01-04 09:20:52
Ana Cecília,tvui,postPlay,,,2023-01-04 09:20:52
Ana Cecília,tvui,playback,,,2023-01-04 08:36:12
Ana Cecília,tvui,postPlay,,,2023-01-04 08:36:12
Ana Cecília,tvui,postPlay,,,2023-01-04 08:36:11
Ana Cecília,tvui,playback,,,2023-01-04 08:36:11
Ana Cecília,tvui,postPlay,,,2023-01-04 07:54:07
Ana Cecília,tvui,playback,,,2023-01-04 07:54:07
Ana Cecília,tvui,playback,,,2023-01-04 07:54:02
Ana Cecília,tvui,postPlay,,,2023-01-04 07:54:02
Ana Cecília,tvui,postPlay,,,2023-01-04 07:12:30
Ana Cecília,tvui,playback,,,2023-01-04 07:12:30
Ana Cecília,tvui,playback,,,2023-01-04 07:12:22
Ana Cecília,tvui,postPlay,,,2023-01-04 07:12:22
Ana Cecília,tvui,postPlay,,,2023-01-04 06:31:02
Ana Cecília,tvui,playback,,,2023-01-04 06:31:02
Ana Cecília,tvui,playback,,,2023-01-04 06:30:58
Ana Cecília,tvui,postPlay,,,2023-01-04 06:30:58
Ana Cecília,tvui,postPlay,,,2023-01-04 05:05:25
Ana Cecília,tvui,playback,,,2023-01-04 05:05:25
Ana Cecília,tvui,playback,,,2023-01-04 05:05:21
Ana Cecília,tvui,postPlay,,,2023-01-04 05:05:21
Ana Cecília,tvui,movieDetails,,,2023-01-04 04:09:36
Ana Cecília,tvui,playback,,,2023-01-04 04:09:36
Ana Cecília,tvui,browseTitles,,,2023-01-04 04:09:08
Ana Cecília,tvui,movieDetails,,,2023-01-04 04:09:08
Ana Cecília,tvui,profilesGate,,,2023-01-04 04:08:48
Ana Cecília,tvui,browseTitles,,,2023-01-04 04:08:48
Ana Cecília,tvui,movieDetails,,,2023-01-03 13:16:21
Ana Cecília,tvui,postPlay,,,2023-01-03 13:16:21
Ana Cecília,tvui,postPlay,,,2023-01-03 13:16:14
Ana Cecília,tvui,playback,,,2023-01-03 13:16:14
Ana Cecília,tvui,movieDetails,,,2023-01-03 13:02:08
Ana Cecília,tvui,playback,,,2023-01-03 13:02:08
Ana Cecília,tvui,playback,,,2023-01-03 13:02:03
Ana Cecília,tvui,movieDetails,,,2023-01-03 13:02:03
Ana Cecília,tvui,postPlay,,,2023-01-03 12:40:53
Ana Cecília,tvui,playback,,,2023-01-03 12:40:53
Ana Cecília,tvui,playback,,,2023-01-03 12:40:52
Ana Cecília,tvui,postPlay,,,2023-01-03 12:40:52
Ana Cecília,tvui,movieDetails,,,2023-01-03 12:08:57
Ana Cecília,tvui,playback,,,2023-01-03 12:08:57
Ana Cecília,tvui,browseTitles,,,2023-01-03 12:08:56
Ana Cecília,tvui,movieDetails,,,2023-01-03 12:08:56
Ana Cecília,tvui,playback,,,2023-01-03 12:08:53
Ana Cecília,tvui,browseTitles,,,2023-01-03 12:08:53
Ana Cecília,tvui,movieDetails,,,2023-01-03 12:06:31
Ana Cecília,tvui,playback,,,2023-01-03 12:06:31
Ana Cecília,tvui,browseTitles,,,2023-01-03 12:06:28
Ana Cecília,tvui,movieDetails,,,2023-01-03 12:06:28
Ana Cecília,tvui,browseTitles,,,2023-01-03 12:06:22
Ana Cecília,tvui,profilesGate,,,2023-01-03 12:06:22
Ana Cecília,tvui,profilesGate,,,2023-01-03 12:06:13
